Description,Specification,Ratings,Price,Original_price,Discount,Reviews
"MSI GF63 Intel Core i5 11th Gen 11260H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/60 Hz) GF63 Thin 11UCX-1496IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', 'GF63 Thin 11UCX-1496IN'], ['Part Number', '9S7-16R612-1496'], ['Model Name', 'GF63 Thin 11UCX-1496IN'], ['Series', 'GF63'], ['Color', 'Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['MS Office Provided', 'No']]","['4.1', '4.1', '3.8', '4.4']","['₹50,990']","['₹67,990']",['25% off'],"['57 Ratings & 2 Reviews', '(57)', '(81)', '(1,295)']"
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz/50 TGP) M6500QF-HN522WS Gaming Laptop  (15.6 Inch, Silver, 1.80 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'M6500QF-HN522WS'], ['Part Number', '90NB1242-M000V0'], ['Model Name', 'M6500QF-HN522WS'], ['Series', 'Vivobook Pro 15 For Creator,'], ['Color', 'Silver'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '120W AC Adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes'], ['TGP', '50 TGP']]","['4.4', '4.4', '4.4', '4.6']","['₹50,990']","['₹76,990']",['33% off'],"['889 Ratings & 96 Reviews', '(889)', '(28)', '(841)']"
"DELL AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.69 kg, With MS Office)","[['Sales Package', '???Laptop, Battery, AC Adapter, User Guide, Manuals'], ['Model Number', 'Inspiron 3525'], ['Part Number', 'IN352547R7J001ORB1'], ['Model Name', 'Inspiron 3525'], ['Color', 'Carbon Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Travel & Business'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '3.9', '3.9']","['₹32,990']","['₹46,372']",['28% off'],"['108 Ratings & 15 Reviews', '(108)', '(595)', '(2,500)']"
"HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0136AX Gaming Laptop  (15.6 Inch, Performance Blue, 2.37 Kg)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', '15-fb0136AX'], ['Part Number', '87B82PA#ACJ'], ['Model Name', '15-fb0136AX'], ['Series', 'Victus'], ['Color', 'Performance Blue'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '4 Cell'], ['MS Office Provided', 'No']]","['4.3', '4.3', '4.5']","['₹64,990']","['₹78,858']",['17% off'],"['725 Ratings & 66 Reviews', '(725)', '(5,694)']"
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050/144 Hz/50 TGP) M6500QF-HN741WS Gaming Laptop  (15.6 Inch, Quiet Blue, 1.80 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'M6500QF-HN741WS'], ['Part Number', '90NB1241-M00090'], ['Model Name', 'M6500QF-HN741WS'], ['Series', 'Vivobook Pro 15 For Creator,'], ['Color', 'Quiet Blue'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '120W AC Adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes'], ['TGP', '50 TGP']]","['4.4', '4.4', '4', '3.8']","['₹61,990']","['₹90,990']",['31% off'],"['126 Ratings & 8 Reviews', '(126)', '(27)', '(81)']"
"DELL Intel Core i5 13th Gen - (8 GB/1 TB SSD/Windows 11 Home) IN5430NH6KJM01ORS1 Laptop  (14 inch, Platinum Silver, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'IN5430NH6KJM01ORS1'], ['Part Number', 'IN5430NH6KJM01ORS1'], ['Model Name', 'Inspiron 5430'], ['Color', 'Platinum Silver'], ['Type', 'Laptop'], ['Suitable For', 'Travel & Business'], ['Battery Backup', 'UPTO 8 HRS'], ['MS Office Provided', 'Yes']]",['3.9'],"['₹67,890']","['₹90,110']",['24% off'],"['(4,472)']"
"WINGS Nuvobook V1 Aluminium Alloy Metal Body Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) WL-Nuvobook V1-SLV Thin and Light Laptop  (15.6 Inch, Silver, 1.60 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'WL-Nuvobook V1-SLV'], ['Part Number', 'WL-Nuvobook V1-SLV'], ['Model Name', 'WL-Nuvobook V1-SLV'], ['Series', 'Nuvobook V1 Aluminium Alloy Metal Body Intel'], ['Color', 'Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 10 Hours'], ['MS Office Provided', 'No']]","['4.1', '4.1', '4.1', '4.2']","['₹27,990']","['₹59,999']",['53% off'],"['1,082 Ratings & 226 Reviews', '(1,082)', '(241)', '(1,791)']"
"MSI Modern 14 Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-030IN Thin and Light Laptop  (14 Inch, Classic Black, 1.4 Kg)","[['Sales Package', 'Laptop, Power adapter'], ['Model Number', 'Modern 14 C11M-030IN'], ['Part Number', '9S7-14J312-030'], ['Model Name', 'Modern 14 C11M-030IN'], ['Series', 'Modern 14'], ['Color', 'Classic Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking, Entertainment'], ['Power Supply', '65W adapter'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'No']]","['4.2', '4.2', '3.9', '4.2']","['₹40,990']","['₹59,990']",['31% off'],"['974 Ratings & 123 Reviews', '(974)', '(2,226)', '(1,791)']"
"ASUS Vivobook 16X AMD Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS Laptop  (16 inch, Quiet Blue, 1.8 kg, With MS Office)","[['Sales Package', 'Laptop, Adaptor & Manual'], ['Model Number', 'M1603QA-MB511WS'], ['Part Number', '90NB0Y81-M002D0'], ['Model Name', 'M1603QA-MB511WS'], ['Series', 'Vivobook 16X'], ['Color', 'Quiet Blue'], ['Type', 'Laptop'], ['Suitable For', 'Processing & Multitasking, Everyday Use, Entertainment, Performance'], ['Battery Backup', 'Upto 6 Hrs.'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'Yes']]","['4.5', '4.5', '3.7']","['₹53,890']","['₹74,990']",['28% off'],"['50 Ratings & 4 Reviews', '(50)', '(71)']"
"ASUS Vivobook Go 15 (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ522WS Thin and Light Laptop  (15.6 Inch, Mixed Black, 1.63 Kg, With MS Office)",[],"['4.2', '4.2', '3.8', '4.2']","['₹38,990']","['₹66,990']",['41% off'],"['856 Ratings & 62 Reviews', '(856)', '(299)', '(1,791)']"
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 5500H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15ACH6 Gaming Laptop  (15.6 Inch, Shadow Black, 2.25 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15ACH6'], ['Part Number', '82K20289IN'], ['Model Name', '15ACH6'], ['Series', 'IdeaPad Gaming 3'], ['Color', 'Shadow Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['MS Office Provided', 'No']]","['3.7', '3.7', '4.1', '3.8']","['₹47,990']","['₹77,990']",['38% off'],"['7 Ratings & 1 Reviews', '(7)', '(237)', '(81)']"
"Lenovo Lenovo Ideapad Slim 1 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 14IGL7 Laptop  (14 Inch, Cloud Grey, 1.3 Kg, With MS Office)",[],"['4.1', '4.1', '4.4', '4']","['₹25,990']","['₹40,490']",['35% off'],"['2,362 Ratings & 216 Reviews', '(2,362)', '(3,867)', '(3,956)']"
"WINGS Nuvobook V1 Aluminium Alloy Metal Body Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) WL-Nuvobook V1-GRN Thin and Light Laptop  (15.6 Inch, Green, 1.60 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'WL-Nuvobook V1-GRN'], ['Part Number', 'WL-Nuvobook V1-GRN'], ['Model Name', 'WL-Nuvobook V1-GRN'], ['Series', 'Nuvobook V1 Aluminium Alloy Metal Body Intel'], ['Color', 'Green'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 10 Hours'], ['MS Office Provided', 'No']]","['4.1', '4.1', '3.3', '4.1']","['₹27,990']","['₹59,999']",['53% off'],"['1,082 Ratings & 226 Reviews', '(1,082)', '(3)', '(31,340)']"
"HP Victus AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15-fb1016AX Gaming Laptop  (15.6 Inch, Performance Blue, 2.37 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15-fb1016AX'], ['Part Number', '8R0L2PA#ACJ'], ['Model Name', '15-fb1016AX'], ['Series', 'Victus'], ['Color', 'Performance Blue'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '3.9', '4.3']","['₹54,990']","['₹75,142']",['26% off'],"['135 Ratings & 14 Reviews', '(135)', '(5,026)', '(2,949)']"
"DELL Vostro AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Metal Thin and Light Laptop  (14 Inch, Titan Grey Aluminium, 1.48 Kg, With MS Office)","[['Sales Package', 'Laptop, Battery, Adapter, Cables, User Manuals'], ['Model Number', 'Vostro 3425 Metal'], ['Part Number', 'D552267WIN9S'], ['Model Name', 'Vostro 3425'], ['Series', 'Vostro'], ['Color', 'Titan Grey Aluminium'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 7 hours'], ['Battery Cell', '3-Cell Battery, 41WHr'], ['MS Office Provided', 'Yes']]","['4.9', '4.9', '3.9', '4.1']","['₹49,865']","['₹79,292']",['37% off'],"['7 Ratings & 0 Reviews', '(7)', '(2,662)', '(883)']"
"HP (2023) 12th Gen N305 Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) 14-Ep0068TU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '14-Ep0068TU'], ['Part Number', '80D23PA#ACJ'], ['Model Name', '14-Ep0068TU'], ['Series', '(2023) 12th Gen N305'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9', '4.2']","['₹42,690']","['₹51,134']",['16% off'],"['467 Ratings & 41 Reviews', '(467)', '(5,026)', '(1,791)']"
"SAMSUNG Galaxy Book2 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) NP750XED-KB1IN Thin and Light Laptop  (15.6 Inch, Graphite, 1.57 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'NP750XED-KB1IN'], ['Part Number', 'NP750XED-KB1IN'], ['Model Name', 'NP750XED-KB1IN'], ['Series', 'Galaxy Book2'], ['Color', 'Graphite'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '45 W USB Type-C Adapter'], ['MS Office Provided', 'Yes']]","['4.5', '4.5', '4', '4.1']","['₹56,990']","['₹79,990']",['28% off'],"['143 Ratings & 22 Reviews', '(143)', '(73)', '(304)']"
"HP Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0012TU Chromebook  (15.6 Inch, Forest Teal, 1.07 Kg)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', '15a- na0012TU'], ['Part Number', '743A1PA#ACJ'], ['Model Name', '15a- na0012TU'], ['Color', 'Forest Teal'], ['Type', 'Chromebook'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '2 cell'], ['MS Office Provided', 'No']]","['3.9', '3.9', '3.9', '4.1']","['₹18,990']","['₹30,016']",['36% off'],"['2,553 Ratings & 332 Reviews', '(2,553)', '(2,500)', '(256)']"
"Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'A715-76G'], ['Part Number', 'UN.QMYSI.002'], ['Model Name', 'A715-76G'], ['Series', 'Aspire 7'], ['Color', 'Charcoal Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['MS Office Provided', 'No']]","['4.2', '4.2', '4.3', '4.1']","['₹56,990']","['₹78,999']",['27% off'],"['984 Ratings & 90 Reviews', '(984)', '(633)', '(237)']"
"Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G-59WG Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)",[],"['4.2', '4.2', '3.8', '4.6']","['₹52,990']","['₹83,999']",['36% off'],"['984 Ratings & 90 Reviews', '(984)', '(81)', '(841)']"
"Lenovo V15 Series AMD Athlon Dual Core 7120U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop  (15.6 Inch, Silver, 1.6 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide'], ['Model Number', 'V15'], ['Part Number', '82YUA017IN'], ['Model Name', 'V15'], ['Series', 'V15 Series'], ['Color', 'Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 8 hours'], ['MS Office Provided', 'No']]","['4.8', '4.8', '3.9', '4.1']","['₹24,990']","['₹38,000']",['34% off'],"['4 Ratings & 2 Reviews', '(4)', '(2,500)', '(256)']"
"Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) A715-76G-54LX Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'A715-76G-54LX'], ['Part Number', 'NH.QMESI.002'], ['Model Name', 'A715-76G'], ['Series', 'Aspire 7 (2023)'], ['Color', 'Charcoal Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['4.2', '4.2', '3.8', '4.2']","['₹47,990']","['₹75,999']",['36% off'],"['1,376 Ratings & 130 Reviews', '(1,376)', '(81)', '(1,791)']"
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15ARH7 Gaming Laptop  (15.6 Inch, Onyx Grey, 2.32 Kg)","[['Sales Package', 'Laptop, User manual, Adapter'], ['Model Number', '15ARH7'], ['Part Number', '82SB00NXIN'], ['Model Name', '15ARH7'], ['Series', 'IdeaPad Gaming 3'], ['Color', 'Onyx Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 7.8 Hours'], ['MS Office Provided', 'No']]","['4.2', '4.2', '3.8']","['₹56,990']","['₹87,590']",['34% off'],"['69 Ratings & 8 Reviews', '(69)', '(81)']"
"ASUS VivoBook K15 OLED (2022) Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 10 Home) K513EA-L302TS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'K513EA-L302TS'], ['Part Number', '90NB0SG1-M14030 | 90NB0SG1-M24900'], ['Model Name', 'K513EA-L302TS'], ['Series', 'VivoBook K15 OLED (2022)'], ['Color', 'Indie Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '65W AC Adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '4.4', '4.2']","['₹46,000']","['₹58,990']",['22% off'],"['1,711 Ratings & 271 Reviews', '(1,711)', '(197)', '(1,824)']"
"MSI Modern 14 Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-029IN Thin and Light Laptop  (14 Inch, Classic Black, 1.4 Kg)",[],"['4.2', '4.2', '4', '4.4']","['₹39,990']","['₹59,990']",['33% off'],"['974 Ratings & 123 Reviews', '(974)', '(73)', '(8,553)']"
"HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0050AX Gaming Laptop  (15.6 inch, Mica Silver, 2.37 kg, With MS Office)",[],"['4.9', '4.9', '3.9', '3.8']","['₹59,850']","['₹83,038']",['27% off'],"['14 Ratings & 0 Reviews', '(14)', '(5,026)', '(81)']"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15IAH7 Gaming Laptop  (15.6 inch, Onyx Grey, 2.315 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15IAH7'], ['Part Number', '82S9014LIN'], ['Model Name', '15IAH7'], ['Series', 'IdeaPad Gaming 3'], ['Color', 'Onyx Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '170W Slim Tip (3 Pin)'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.8', '4.4']","['₹70,990']","['₹94,690']",['25% off'],"['410 Ratings & 53 Reviews', '(410)', '(81)', '(3,941)']"
"ASUS VivoBook 16X AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB711WS Thin and Light Laptop  (16 Inch, Quiet Blue, 1.80 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'M1603QA-MB711WS'], ['Part Number', '90NB0Y81-M002R0'], ['Model Name', 'M1603QA-MB711WS'], ['Series', 'VivoBook 16X'], ['Color', 'Quiet Blue'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '90W AC Adapter'], ['Battery Cell', '3'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.7', '4.4']","['₹57,990']","['₹86,990']",['33% off'],"['124 Ratings & 9 Reviews', '(124)', '(71)', '(2,824)']"
"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.70 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'X1504ZA-NJ521WS'], ['Part Number', '90NB1021-M00FZ0'], ['Model Name', 'X1504ZA-NJ521WS'], ['Series', 'Vivobook 15'], ['Color', 'Quiet Blue'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '4.4', '4.1']","['₹49,681']","['₹90,990']",['45% off'],"['12 Ratings & 0 Reviews', '(12)', '(28)', '(237)']"
"Lenovo V15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/DOS) V15 G4 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 Kg)","[['Sales Package', 'Laptop, User manual, Adapter'], ['Model Number', 'V15 G4'], ['Part Number', '82YU00W6IN'], ['Model Name', 'V15 G4'], ['Series', 'V15'], ['Color', 'Arctic Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 8.7 Hours'], ['MS Office Provided', 'No']]","['4.1', '4.1', '4', '3.8']","['₹27,990']","['₹36,424']",['23% off'],"['32 Ratings & 4 Reviews', '(32)', '(3,956)', '(67)']"
"Lenovo IdeaPad AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and Light Laptop  (15.6 inch, Graphite Grey, 1.66 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'IdeaPad 5 15ALC05'], ['Part Number', '82LN00R9IN'], ['Series', 'IdeaPad'], ['Color', 'Graphite Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 14 hours'], ['Power Supply', '65W Round Tip Adapter'], ['MS Office Provided', 'Yes']]","['4', '4', '4.2', '4.3']","['₹40,563']","['₹78,290']",['48% off'],"['129 Ratings & 18 Reviews', '(129)', '(1,791)', '(633)']"
"HP 245 G9 AMD R3 3250U AMD Ryzen 3 Dual Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and Light Laptop  (14 inch, Silver, 1.47 kg)","[['Sales Package', 'Laptop, Power Adapter, User Guide'], ['Model Number', '245 G9'], ['Part Number', '841W7PA#ACJ'], ['Model Name', '245 G9'], ['Series', '245 G9 AMD R3 3250U'], ['Color', 'Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Entertainment, Everyday Use, Learning, Travel & Business'], ['Battery Backup', '4 hours'], ['Power Supply', 'HP Smart 65 W External AC power adapter'], ['Battery Cell', 'HP Long Life 3-cell, 41 Wh Li-ion'], ['MS Office Provided', 'No'], ['Inbuilt 4G LTE', 'No'], ['Stylus Included', 'No']]","['3.9', '4.1']","['₹23,990']","['₹40,048']",['40% off'],"['(4,498)', '(883)']"
"HP Pavilion (2023) Eyesafe AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin and Light Laptop  (14 inch, Natural Silver, 1.41 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '14-EC1019AU'], ['Part Number', '6D9T7PAA#ACJ/ 6D9T7PA#ACJ'], ['Model Name', '14-EC1019AU'], ['Series', 'Pavilion (2023) Eyesafe'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '3.9', '4.4']","['₹56,490']","['₹69,083']",['18% off'],"['1,800 Ratings & 200 Reviews', '(1,800)', '(2,662)', '(1,365)']"
"ASUS Vivobook Go 14 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) E410KA-EK013W Thin and Light Laptop  (14 inch, Black, 1.30 kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'E410KA-EK013W'], ['Part Number', '90NB0UA5-M00LM0'], ['Model Name', 'E410KA-EK013W'], ['Series', 'Vivobook Go 14'], ['Color', 'Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 cell'], ['MS Office Provided', 'No']]","['4.1', '4.1', '4.3', '4.2']","['₹23,990']","['₹36,990']",['35% off'],"['103 Ratings & 4 Reviews', '(103)', '(284)', '(1,226)']"
